App,Category,Rating,Reviews,Size,Installs,Paid/Free,Price,Content Rating,Ad Supported,In App Purchases,Editors Choice
Cooking Adventure™ with Korea Grandma,Others,4.1,66591.0,270.0,1000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Skillshare - Creative Classes,Others,4.5,46058.0,270.0,1000000.0,Free,0.0,Everyone,No,Yes,Yes
Horses Live Wallpaper,PERSONALIZATION,4.2,28806.0,71.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Heroes of Order & Chaos,FAMILY,4.2,312204.0,25.0,10000000.0,Free,0.0,Teen,Yes,Yes,No
ARY NEWS,Others,4.4,2959.0,98.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Cathay Pacific,Others,3.3,4069.0,50.0,1000000.0,Free,0.0,Everyone,Yes,No,No
J Dark Ice Substratum Theme,PERSONALIZATION,4.5,164.0,33.0,10000.0,Free,0.0,Everyone,No,No,No
Shadow Fight 2,GAME,4.6,312204.0,88.0,19970000.0,Free,0.0,Everyone 10+,Yes,Yes,No
Volvo CE Insider,BUSINESS,4.2,45.0,24.0,1000.0,Free,0.0,Everyone,No,No,No
gCMOB,TOOLS,4.2,7935.0,21.0,1000000.0,Free,0.0,Everyone,No,No,No
The Walking Dead No Man's Land,Others,4.5,312204.0,270.0,10000000.0,Free,0.0,Mature 17+,Yes,Yes,Yes
Food Calorie Calculator,HEALTH_AND_FITNESS,4.2,1324.0,40.0,100000.0,Free,0.0,Everyone,Yes,No,No
Cheapflights – Flight Search,Others,4.4,47780.0,19.0,5000000.0,Free,0.0,Everyone,Yes,No,No
CS16Client,GAME,4.3,8668.0,91.0,500000.0,Free,0.0,Teen,Yes,No,No
Energenie EG-PM1W Setup Wizard,TOOLS,3.1,17.0,0.523,1000.0,Free,0.0,Everyone,No,No,No
라그나로크M: TRINITY,Others,4.1,23194.0,270.0,1000000.0,Free,0.0,Everyone 10+,No,No,Yes
Room Creator Interior Design,Others,,59660.0,72.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Drops by Kahoot! Language Learning & Vocabulary,Others,4.5,221467.0,270.0,5000000.0,Free,0.0,Everyone,Yes,Yes,Yes
"Pacer Pedometer: Walking, Running, Step Challenges",HEALTH_AND_FITNESS,4.7,312204.0,270.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Speed Camera Radar,Others,4.1,54034.0,58.0,5000000.0,Free,0.0,Teen,Yes,Yes,No
CA Speakers Free,LIFESTYLE,4.8,74.0,29.0,5000.0,Free,0.0,Teen,Yes,No,No
Block Gun 3D: Haunted Hollow,GAME,3.8,16282.0,35.0,1000000.0,Free,0.0,Teen,Yes,Yes,No
OptoDrum,MEDICAL,3.9,10.0,0.378,1000.0,Paid,5.99,Everyone,No,No,No
Bluetooth Pair,TOOLS,3.5,1960.0,27.0,1000000.0,Free,0.0,Everyone,Yes,No,No
DraStic DS Emulator,GAME,4.6,87766.0,12.0,1000000.0,Paid,4.99,Everyone,No,No,No
Calculator,Others,2.6,57.0,62.0,1000.0,Paid,6.99,Everyone,No,No,No
myMetro,TOOLS,4.0,26189.0,53.0,10000000.0,Free,0.0,Everyone,No,No,No
Houzz - Home Design & Remodel,Others,4.6,312204.0,270.0,10000000.0,Free,0.0,Everyone,Yes,No,Yes
NHK NEWS & Disaster Info,Others,,11487.0,270.0,5000000.0,Free,0.0,Everyone,No,No,Yes
DG-App,TOOLS,5.0,1.0,45.0,500.0,Free,0.0,Everyone,No,No,No
"GPS Speedometer, Distance Meter",Others,4.6,16094.0,54.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Facebook Face to Face Events,BUSINESS,4.4,4518.0,26.0,1000000.0,Free,0.0,Everyone,No,No,No
Dresses Ideas & Fashions +3000,Others,4.5,473.0,82.0,100000.0,Free,0.0,Mature 17+,Yes,No,No
Goody.ba,FAMILY,,303.0,42.0,10000.0,Free,0.0,Everyone,No,No,No
NBA,SPORTS,4.4,108318.0,35.0,10000000.0,Free,0.0,Everyone,No,No,No
My baby Game (Balloon POP!),Others,3.8,3614.0,33.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Summoners War,GAME,4.3,312204.0,28.0,19970000.0,Free,0.0,Teen,Yes,Yes,No
BJ-UFO,FAMILY,3.6,226.0,25.0,50000.0,Free,0.0,Everyone,No,No,No
BURGER KING® App,LIFESTYLE,4.0,41747.0,39.0,5000000.0,Free,0.0,Everyone,No,No,No
Upgrade for Android DU Master,TOOLS,3.6,12993.0,52.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Inside Out Thought Bubbles,FAMILY,4.4,312204.0,58.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
Six Packs for Man–Body Building with No Equipment,HEALTH_AND_FITNESS,4.6,2880.0,71.0,100000.0,Free,0.0,Everyone,Yes,No,No
Bridge Constructor Stunts FREE,FAMILY,4.1,36151.0,46.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Hearthstone,Others,3.7,312204.0,270.0,19970000.0,Free,0.0,Teen,Yes,Yes,Yes
EZ Utilities Extension,TOOLS,3.9,33.0,0.473,5000.0,Free,0.0,Everyone,No,No,No
Schulman B.V.,Others,4.0,6.0,20.0,100.0,Free,0.0,Everyone,No,No,No
Pet Rescue Saga,Others,4.6,312204.0,270.0,19970000.0,Free,0.0,Everyone,Yes,Yes,Yes
DW Event,Others,4.3,9.0,39.0,1000.0,Free,0.0,Everyone,No,No,No
Idle Life Sim - Simulator Game,Others,4.2,197157.0,270.0,5000000.0,Free,0.0,Everyone,Yes,Yes,Yes
ENCHANT U,FAMILY,4.3,,11.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
SCI-FI UI,FAMILY,4.7,15.0,39.0,100.0,Paid,1.99,Everyone,No,No,No
Paint Space AR,FAMILY,3.0,17.0,32.0,1000.0,Free,0.0,Everyone,No,Yes,No
MI-BP,HEALTH_AND_FITNESS,5.0,1.0,12.0,50.0,Free,0.0,Everyone,No,No,No
SW Battlefront Companion,FAMILY,4.4,93870.0,79.0,1000000.0,Free,0.0,Everyone,No,No,No
Archie Comics,Others,3.8,5084.0,62.0,100000.0,Free,0.0,Everyone,No,Yes,No
Rivals at War: 2084,FAMILY,4.0,174127.0,48.0,5000000.0,Free,0.0,Teen,Yes,Yes,No
Bi en Línea,FINANCE,4.0,5055.0,17.0,100000.0,Free,0.0,Everyone,No,No,No
Florida Tech Mobile,FAMILY,3.8,87.0,54.0,5000.0,Free,0.0,Everyone,No,No,No
Nedbank Money,FINANCE,4.2,6076.0,32.0,500000.0,Free,0.0,Everyone,No,No,No
Tsuki Adventure,Others,4.5,106934.0,270.0,1000000.0,Free,0.0,Teen,Yes,Yes,Yes
Montessori Preschool,FAMILY,3.9,237.0,26.0,100000.0,Free,0.0,Everyone,No,Yes,No
"TN Patta, Chitta, EC",TOOLS,4.1,633.0,38.0,100000.0,Free,0.0,Everyone,Yes,No,No
Masha and the Bear: Evolution,FAMILY,4.5,2062.0,42.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
Super School: Educational Kids Games & Rhymes,FAMILY,4.5,1791.0,56.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
Flashlight X,TOOLS,4.6,20418.0,43.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Counter Deck Calculator for CR,TOOLS,4.1,3446.0,19.0,500000.0,Free,0.0,Everyone,Yes,No,No
OVERDOX,Others,4.3,71694.0,270.0,1000000.0,Free,0.0,Everyone 10+,Yes,Yes,Yes
WitchSpring3,Others,4.4,13365.0,270.0,100000.0,Paid,4.49,Everyone 10+,No,No,Yes
Al Quran Audio (Full 30 Juz),FAMILY,4.7,7878.0,36.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Zombie Avengers:(Dreamsky)Stickman War Z,GAME,4.3,13604.0,96.0,1000000.0,Paid,0.99,Teen,Yes,Yes,No
SportCAM,TOOLS,3.2,427.0,95.0,100000.0,Free,0.0,Everyone,No,No,No
Axe Knight,GAME,4.5,52.0,33.0,5000.0,Free,0.0,Everyone,Yes,Yes,No
Ad-free Triangle Solver,FAMILY,4.5,118.0,24.0,10000.0,Free,0.0,Everyone,No,No,No
[adult swim],FAMILY,3.6,21433.0,21.0,1000000.0,Free,0.0,Mature 17+,Yes,No,No
Santa Fe Indian Market,FAMILY,,4.0,30.0,500.0,Free,0.0,Everyone,No,No,No
BioLife Plasma Services,MEDICAL,3.5,250.0,23.0,100000.0,Free,0.0,Everyone,No,No,No
Faraway 3: Arctic Escape,Others,4.4,19519.0,270.0,1000000.0,Free,0.0,Everyone,Yes,Yes,Yes
라루나 판타지,Others,4.7,27905.0,270.0,100000.0,Free,0.0,Teen,No,No,Yes
Disney Heroes: Battle Mode,Others,4.1,11671.0,270.0,500000.0,Free,0.0,Everyone,No,Yes,Yes
My Little Pony: Story Creator,FAMILY,4.2,11002.0,21.0,1000000.0,Free,0.0,Everyone,No,Yes,No
Warhammer Age of Sigmar: Realm War,Others,3.9,16819.0,270.0,500000.0,Free,0.0,Teen,Yes,Yes,Yes
Injustice 2,GAME,4.3,312204.0,36.0,5000000.0,Free,0.0,Teen,Yes,Yes,Yes
"L.POINT - 엘포인트 [ 포인트, 멤버십, 적립, 사용, 모바일 카드, 쿠폰, 롯데]",LIFESTYLE,4.0,45224.0,49.0,5000000.0,Free,0.0,Everyone,Yes,No,No
AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088.0,24.0,10000000.0,Free,0.0,Everyone,No,Yes,No
MDLIVE: Talk to a Doctor 24/7,MEDICAL,3.4,650.0,27.0,100000.0,Free,0.0,Everyone,No,No,No
"Intimind, meditación mindfulness en Español",HEALTH_AND_FITNESS,4.0,292.0,270.0,50000.0,Free,0.0,Everyone,No,Yes,Yes
Bandsintown Concerts,Others,4.6,245265.0,270.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
1LINE – One Line with One Touch,GAME,4.6,214878.0,10.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
📏 Smart Ruler ↔️ cm/inch measuring for homework!,TOOLS,,19.0,32.0,10000.0,Free,0.0,Everyone,Yes,No,No
Speed Reading,Others,4.6,10611.0,11.0,500000.0,Free,0.0,Everyone,Yes,No,No
Miami Crime Vice Town,GAME,4.1,154519.0,99.0,10000000.0,Free,0.0,Mature 17+,Yes,Yes,No
Florida - Pocket Brainbook,BOOKS_AND_REFERENCE,4.6,7.0,12.0,1000.0,Free,0.0,Everyone,No,Yes,No
Turbo Downloader,TOOLS,3.9,23348.0,32.0,5000000.0,Free,0.0,Everyone,Yes,No,No
Alto's Adventure,GAME,4.6,312204.0,63.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Black Survival,FAMILY,4.4,48451.0,52.0,1000000.0,Free,0.0,Teen,Yes,Yes,No
BL IP-Camera,TOOLS,4.3,15.0,12.0,100.0,Paid,3.99,Everyone,No,No,No
WATCHA,Others,4.2,39890.0,270.0,5000000.0,Free,0.0,Teen,No,Yes,Yes
Battleheart Legacy,FAMILY,4.6,7420.0,74.0,50000.0,Paid,4.99,Teen,No,No,No
Portable Wi-Fi hotspot Free,COMMUNICATION,4.0,1711.0,21.0,100000.0,Free,0.0,Everyone,Yes,No,No
Weather Crave,Others,4.2,133338.0,44.0,5000000.0,Free,0.0,Everyone,Yes,Yes,No
Freedom CU,FINANCE,3.6,117.0,25.0,10000.0,Free,0.0,Everyone,No,No,No
Tandem - Master Any Language with a Native Speaker,Others,4.4,216764.0,270.0,5000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Blood Pressure Info,FAMILY,3.9,174423.0,79.0,10000000.0,Free,0.0,Everyone,Yes,No,No
CE Smart,TOOLS,5.0,3.0,29.0,100.0,Free,0.0,Everyone,No,No,No
Everbridge,COMMUNICATION,3.1,497.0,36.0,100000.0,Free,0.0,Everyone,No,No,No
Truck Driving Test Class 3 BC,FAMILY,1.0,1.0,20.0,50.0,Paid,1.49,Everyone,No,No,No
AE Jewels 2: Island Adventures,GAME,4.2,652.0,30.0,10000.0,Free,0.0,Everyone,Yes,Yes,No
Etta Homes,LIFESTYLE,4.2,220.0,15.0,50000.0,Free,0.0,Everyone,No,No,No
Victoria EC,TOOLS,5.0,,38.0,500.0,Free,0.0,Everyone,No,No,No
[verify-U] VideoIdent,COMMUNICATION,2.9,83.0,13.0,10000.0,Free,0.0,Everyone,No,No,No
Cyprus Police,Others,4.2,226.0,15.0,10000.0,Free,0.0,Everyone 10+,No,No,No
DREAM-e: Dream Analysis A.I.,LIFESTYLE,3.8,89.0,0.939,10000.0,Free,0.0,Everyone,No,No,No
The EO Bar,HEALTH_AND_FITNESS,4.7,416.0,34.0,10000.0,Paid,6.99,Everyone,No,No,No
Dragon City Mobile,Others,4.6,312204.0,270.0,19970000.0,Free,0.0,Everyone,Yes,Yes,Yes
The Aether: Life as a God,FAMILY,4.1,1407.0,34.0,100000.0,Free,0.0,Everyone 10+,Yes,Yes,No
EU Flags Live Wallpaper,PERSONALIZATION,4.3,444.0,12.0,10000.0,Paid,0.99,Everyone,No,No,No
World at War: WW2 Strategy MMO,FAMILY,4.3,107765.0,78.0,5000000.0,Free,0.0,Everyone 10+,Yes,Yes,No
Doctor Kids,FAMILY,4.2,200450.0,25.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
Yes Skateboarding Ride Skateboard Game Freestyle,GAME,3.8,8175.0,31.0,1000000.0,Free,0.0,Everyone 10+,Yes,Yes,No
"Hindi Songs,Tamil Indian Gana,Bhajan MP3 Music App",Others,4.2,312204.0,270.0,19970000.0,Free,0.0,Teen,Yes,Yes,Yes
HOW TO WRITE A CV,BUSINESS,4.1,489.0,20.0,100000.0,Free,0.0,Everyone,Yes,No,No
Ayat - Al Quran,FAMILY,4.7,173394.0,85.0,5000000.0,Free,0.0,Everyone,No,No,No
Flashlight Ultimate,TOOLS,4.6,16936.0,50.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Chinese Chess / Co Tuong,GAME,4.2,,20.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
BP World Energy,BUSINESS,3.4,25.0,16.0,10000.0,Free,0.0,Everyone,No,No,No
Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,140917.0,57.0,10000000.0,Free,0.0,Everyone,No,No,No
Mortgage by Zillow: Calculator & Rates,Others,4.3,4435.0,79.0,500000.0,Free,0.0,Everyone,Yes,No,No
Draw Something Classic,GAME,4.2,312204.0,43.0,19970000.0,Free,0.0,Everyone,Yes,Yes,No
Bono’s Pit Bar-B-Q,FAMILY,2.3,3.0,36.0,1000.0,Free,0.0,Everyone 10+,No,No,No
Rent.com Apartment Homes,Others,4.0,7508.0,51.0,1000000.0,Free,0.0,Everyone,No,No,No
Flashlight,TOOLS,4.5,162335.0,49.0,10000000.0,Free,0.0,Everyone,No,No,No
Beat Fire - EDM Music & Gun Sounds,Others,4.4,298367.0,270.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Organizer,PRODUCTIVITY,4.4,936.0,54.0,50000.0,Paid,2.99,Everyone,Yes,No,No
Homeopathic Medicine Finder,MEDICAL,3.6,10.0,15.0,1000.0,Free,0.0,Everyone,No,No,No
Guess The Emoji,GAME,4.5,76627.0,23.0,5000000.0,Free,0.0,Everyone,Yes,Yes,No
BGKontakti Vienna BG Kontakti,Others,4.8,111.0,59.0,1000.0,Free,0.0,Everyone,No,No,No
Smart Launcher theme b. gold,PERSONALIZATION,4.1,291.0,35.0,5000.0,Paid,1.99,Everyone,No,No,No
蒼之紀元,Others,4.1,11339.0,270.0,100000.0,Free,0.0,Everyone 10+,No,No,Yes
Hero Hunters,GAME,4.4,70747.0,99.0,5000000.0,Free,0.0,Teen,Yes,Yes,Yes
Candy Bomb,GAME,4.4,42145.0,20.0,10000000.0,Free,0.0,Everyone,Yes,No,No
AP Chemistry Prep: Practice Tests and Flashcards,FAMILY,4.7,55.0,54.0,10000.0,Free,0.0,Everyone,No,No,No
"Meet4U - Chat, Love, Singles!",Others,4.2,40035.0,65.0,1000000.0,Free,0.0,Mature 17+,Yes,Yes,No
Bsc Agri Notes,FAMILY,4.5,301.0,56.0,10000.0,Free,0.0,Everyone,Yes,No,No
10 WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,3.5,10.0,38.0,100.0,Paid,1.49,Everyone,No,No,No
Replika,FAMILY,4.5,45458.0,35.0,1000000.0,Free,0.0,Mature 17+,No,No,No
Mobile Doc Scanner (MDScan) Lite,BUSINESS,,46505.0,19.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Indeed Job Search,BUSINESS,4.6,312204.0,270.0,19970000.0,Free,0.0,Everyone,Yes,No,Yes
CV Creator,FAMILY,4.4,31.0,83.0,10000.0,Free,0.0,Everyone,Yes,No,No
MSN Sports - Scores & Schedule,SPORTS,4.5,35394.0,21.0,500000.0,Free,0.0,Everyone,Yes,No,No
Inch/cm/Foot Conversion,PRODUCTIVITY,4.0,319.0,21.0,100000.0,Free,0.0,Everyone,Yes,No,No
K-Rain BL,TOOLS,4.0,9.0,33.0,1000.0,Free,0.0,Everyone,No,No,No
Does not Commute,GAME,4.0,154108.0,78.0,5000000.0,Free,0.0,Everyone,No,Yes,No
CL e-bank,FINANCE,4.0,210.0,37.0,10000.0,Free,0.0,Everyone,No,No,No
Food Truck Chef™ Emily's Restaurant Cooking Games,Others,4.3,268798.0,270.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
We Bare Bears Match3 Repairs,FAMILY,4.7,39153.0,98.0,1000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Inches to Centimeters,TOOLS,3.6,949.0,0.411,100000.0,Free,0.0,Everyone,Yes,No,No
ACE Elite,FINANCE,4.1,2898.0,45.0,100000.0,Free,0.0,Everyone,No,No,No
Sona - Nær við allastaðni,LIFESTYLE,4.2,31.0,25.0,1000.0,Free,0.0,Everyone,No,No,No
EZ PZ RPG,FAMILY,3.8,70903.0,47.0,1000000.0,Free,0.0,Everyone 10+,No,Yes,No
Cooking Joy 2,Others,4.3,95751.0,270.0,5000000.0,Free,0.0,Teen,Yes,Yes,Yes
BD Bank Interest,FINANCE,4.7,289.0,32.0,5000.0,Free,0.0,Everyone,Yes,No,No
MLB TAP SPORTS BASEBALL 2018,GAME,4.6,32506.0,82.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
NEXTCHARGE - Charging Stations,Others,4.3,,64.0,50000.0,Free,0.0,Everyone,No,No,No
Luxury Car Simulator,FAMILY,,35989.0,46.0,1000000.0,Free,0.0,Everyone,Yes,No,No
サモンズボード,Others,4.1,95532.0,270.0,1000000.0,Free,0.0,Everyone 10+,Yes,No,Yes
Nyan Cat: Lost In Space,GAME,4.5,312204.0,90.0,10000000.0,Free,0.0,Everyone 10+,Yes,Yes,No
DH UFO,FAMILY,3.0,4.0,80.0,1000.0,Free,0.0,Everyone,No,No,No
Virtual lover,FAMILY,4.6,45771.0,28.0,1000000.0,Free,0.0,Mature 17+,Yes,Yes,No
Citi Mobile®,FINANCE,4.0,78306.0,46.0,5000000.0,Free,0.0,Everyone,No,No,No
Smart File Manager,PRODUCTIVITY,,17415.0,41.0,1000000.0,Free,0.0,Everyone,Yes,No,No
"WalletHub - Free Credit Score, Report & Monitoring",FINANCE,4.7,1311.0,93.0,50000.0,Free,0.0,Everyone,No,No,No
Asana: Your work manager,BUSINESS,4.5,34128.0,270.0,1000000.0,Free,0.0,Everyone,No,No,Yes
BP-Tech,FAMILY,3.2,12.0,13.0,1000.0,Free,0.0,Everyone,No,No,No
Candy Day,FAMILY,4.5,11716.0,48.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Word Hunt,GAME,4.9,59.0,21.0,500.0,Free,0.0,Everyone,Yes,No,No
Kids Photo Frames,PHOTOGRAPHY,4.6,15700.0,10.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Flipp - Weekly Shopping,Others,,136296.0,270.0,10000000.0,Free,0.0,Everyone,Yes,No,Yes
Dr. Panda Restaurant 2,FAMILY,4.3,3725.0,67.0,100000.0,Paid,2.99,Everyone,No,No,No
BN Pro Arial Legacy Text,Others,3.7,83.0,0.414,10000.0,Free,0.0,Everyone,No,No,No
TheFork - Restaurants booking and special offers,Others,,37517.0,17.0,5000000.0,Free,0.0,Everyone,No,No,No
OPUS: Rocket of Whispers,Others,4.5,55396.0,270.0,1000000.0,Free,0.0,Everyone,No,Yes,Yes
Noot-Noot-er!,FAMILY,4.5,74.0,28.0,5000.0,Free,0.0,Everyone,Yes,No,No
Parallel Space - Multiple accounts & Two face,PERSONALIZATION,4.6,312204.0,74.0,19970000.0,Free,0.0,Everyone,Yes,Yes,No
AC WIFI,TOOLS,3.6,41.0,23.0,10000.0,Free,0.0,Everyone,No,No,No
ClassDojo,Others,4.4,148550.0,59.0,10000000.0,Free,0.0,Everyone,No,Yes,No
MSN Money- Stock Quotes & News,FINANCE,4.5,78361.0,22.0,1000000.0,Free,0.0,Everyone,Yes,No,No
Bomb and Nade Timer for CS:GO,PRODUCTIVITY,2.6,85.0,60.0,5000.0,Free,0.0,Everyone,Yes,No,No
Quran Juz-30 - Mahad al Zahra,FAMILY,4.6,2654.0,67.0,100000.0,Free,0.0,Everyone,No,No,No
Guns of Boom - Online PvP Action,Others,4.0,312204.0,270.0,19970000.0,Free,0.0,Teen,Yes,Yes,Yes
Idle GYM Sports - Fitness Workout Simulator Game,Others,4.2,6074.0,270.0,500000.0,Free,0.0,Everyone,Yes,Yes,Yes
EatStreet Food Delivery App,Others,4.6,7690.0,25.0,100000.0,Free,0.0,Everyone,No,No,No
iNaturalist,Others,4.2,6142.0,270.0,1000000.0,Free,0.0,Everyone,No,No,Yes
thredUP | Buy & Sell Clothes,Others,4.3,55310.0,270.0,1000000.0,Free,0.0,Everyone,No,No,Yes
LineStar for FanDuel,SPORTS,4.3,1539.0,14.0,50000.0,Free,0.0,Teen,Yes,Yes,No
Funny Jokes,FAMILY,3.9,2505.0,29.0,100000.0,Free,0.0,Mature 17+,Yes,No,No
Masha and the Bear. Educational Games,FAMILY,4.5,46369.0,33.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
Angry Birds Friends,GAME,4.2,312204.0,48.0,19970000.0,Free,0.0,Everyone,Yes,Yes,No
Travis CU,FINANCE,2.0,207.0,29.0,10000.0,Free,0.0,Everyone,No,No,No
"OneFootball - Soccer News, Scores & Stats",SPORTS,4.6,312204.0,270.0,10000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,312204.0,39.0,10000000.0,Free,0.0,Everyone,Yes,No,No
知識王LIVE,Others,4.2,28900.0,270.0,1000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Endless Ducker,GAME,4.5,8193.0,41.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
Daily Yoga | Fitness Yoga Plan&Meditation App,HEALTH_AND_FITNESS,4.7,123131.0,270.0,5000000.0,Free,0.0,Everyone,Yes,Yes,Yes
Homescapes,Others,4.4,312204.0,270.0,19970000.0,Free,0.0,Everyone,Yes,Yes,Yes
Blood Pressure(BP) Diary,MEDICAL,3.7,3596.0,84.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328.0,23.0,1000000.0,Free,0.0,Everyone,Yes,No,No
"Triple Fantasy - Card, Strategy, RPG games",Others,4.2,17726.0,270.0,100000.0,Free,0.0,Everyone,Yes,Yes,Yes
BD Provider App,HEALTH_AND_FITNESS,1.4,,13.0,5000.0,Free,0.0,Everyone,No,No,No
Chase Mobile,FINANCE,4.6,312204.0,32.0,10000000.0,Free,0.0,Everyone,No,No,No
"홈마스터 - 평점 1위 가사도우미, 청소도우미",LIFESTYLE,4.7,3107.0,270.0,100000.0,Free,0.0,Everyone,No,No,Yes
Romancing SaGa Re;univerSe,Others,4.6,37346.0,270.0,500000.0,Free,0.0,Teen,Yes,Yes,Yes
DS Speedometer & Odometer,Others,,22382.0,66.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
Galactic Core Free Wallpaper,PERSONALIZATION,4.1,69417.0,0.853,10000000.0,Free,0.0,Everyone,No,No,No
U-48 Submarine Commander Free,GAME,3.5,4575.0,38.0,500000.0,Free,0.0,Everyone,Yes,No,No
A41 WatchFace for Android Wear Smart Watch,LIFESTYLE,4.5,231.0,57.0,5000.0,Paid,0.99,Everyone,No,No,No
라지엘,Others,4.4,11294.0,270.0,100000.0,Free,0.0,Teen,No,Yes,Yes
Gumtree: Local Classifieds - Buy & Sell Everything,Others,,169023.0,270.0,10000000.0,Free,0.0,Teen,Yes,No,Yes
My Little Princess : Stores,FAMILY,4.3,169.0,60.0,5000.0,Paid,2.99,Everyone,No,No,No
NBA LIVE Mobile Basketball,SPORTS,4.4,312204.0,58.0,19970000.0,Free,0.0,Everyone,Yes,Yes,Yes
DB Busradar NRW,Others,3.7,78.0,30.0,10000.0,Free,0.0,Everyone,No,No,No
DX Alerts,LIFESTYLE,4.5,22.0,23.0,1000.0,Free,0.0,Everyone,Yes,No,No
Armani Exchange Connected,LIFESTYLE,4.1,305.0,44.0,10000.0,Free,0.0,Everyone,No,No,No
BakaReader EX,BOOKS_AND_REFERENCE,4.3,8894.0,23.0,100000.0,Free,0.0,Everyone,No,No,No
I Can't Wake Up!,TOOLS,4.7,963.0,37.0,10000.0,Paid,2.99,Everyone,No,No,No
Solitaire!,GAME,4.7,312204.0,23.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
Fruit Cube Blast,FAMILY,4.6,9199.0,80.0,500000.0,Free,0.0,Everyone,Yes,Yes,No
Rainbow Camera,Others,3.7,3871.0,23.0,1000000.0,Free,0.0,Everyone,Yes,Yes,No
imo free video calls and chat,COMMUNICATION,4.3,312204.0,11.0,19970000.0,Free,0.0,Everyone,Yes,Yes,No
DISSIDIA FINAL FANTASY OPERA OMNIA,Others,4.3,56048.0,270.0,1000000.0,Free,0.0,Teen,No,Yes,Yes
ExDialer PRO Key,COMMUNICATION,4.5,5474.0,0.017,100000.0,Paid,3.99,Everyone,No,No,No
FN,BUSINESS,5.0,14.0,33.0,50.0,Free,0.0,Everyone,No,No,No
Sky Castle - (nonogram),Others,4.5,5368.0,270.0,500000.0,Free,0.0,Everyone,Yes,Yes,Yes
GT-R R35 Drift Simulator,FAMILY,4.4,1852.0,62.0,100000.0,Free,0.0,Everyone,Yes,No,No
Be Stronger,HEALTH_AND_FITNESS,4.8,787.0,53.0,1000.0,Paid,1.99,Everyone,No,No,No
Differential Equations Steps,FAMILY,3.6,1185.0,39.0,100000.0,Free,0.0,Everyone,Yes,Yes,No
Development of the child up to a year,Others,4.6,1413.0,14.0,100000.0,Free,0.0,Mature 17+,Yes,Yes,No
Gas Now - Prices comparator,Others,4.5,22804.0,270.0,500000.0,Free,0.0,Everyone,Yes,No,Yes
NB|AZ Business Mobile Banking,FINANCE,4.1,44.0,13.0,1000.0,Free,0.0,Everyone,No,No,No
BI Office,BUSINESS,4.0,76.0,0.201,10000.0,Free,0.0,Everyone,No,No,No
FD VR - Virtual Photo Gallery,FAMILY,3.5,179.0,74.0,10000.0,Free,0.0,Everyone,No,No,No
Mobizen Screen Recorder for SAMSUNG,Others,4.4,312204.0,37.0,10000000.0,Free,0.0,Everyone,Yes,Yes,No
Kids Educational Game 3 Free,FAMILY,4.3,24936.0,38.0,5000000.0,Free,0.0,Everyone,Yes,No,No
Community by C Space,LIFESTYLE,4.7,707.0,26.0,5000.0,Free,0.0,Everyone,No,No,No
Cy-Reader,FAMILY,4.8,17.0,15.0,100.0,Free,0.0,Everyone,No,Yes,No
Makeup Videos,Others,3.8,9.0,34.0,5000.0,Free,0.0,Everyone,Yes,No,No
